date,brent_price
24/05/2018,79.83999634
25/05/2018,78.86000061
29/05/2018,76.18000031
30/05/2018,77.72000122
31/05/2018,78.72000122
01/06/2018,77.58999634
04/06/2018,76.93000031
05/06/2018,75.73000336
06/06/2018,76.26000214
07/06/2018,77.37000275
08/06/2018,77.58000183
11/06/2018,76.81999969
12/06/2018,77.06999969
13/06/2018,76.87000275
14/06/2018,76.91000366
15/06/2018,76.91000366
18/06/2018,75.54000092
19/06/2018,75.52999878
20/06/2018,75.84999847
21/06/2018,74.68000031
22/06/2018,75.80999756
25/06/2018,75.12999725
26/06/2018,76.69999695
27/06/2018,78.16999817
28/06/2018,78.40000153
29/06/2018,79.69999695
02/07/2018,79.41000366
03/07/2018,78.55999756
05/07/2018,78.48999786
06/07/2018,77.69999695
09/07/2018,78.30999756
10/07/2018,79.5
11/07/2018,78.88999939
12/07/2018,75.12999725
13/07/2018,75.91999817
16/07/2018,75.37000275
17/07/2018,72.77999878
18/07/2018,73.26999664
19/07/2018,73.80000305
20/07/2018,73.47000122
23/07/2018,74.48999786
24/07/2018,74.01000214
25/07/2018,74.30000305
26/07/2018,74.81999969
27/07/2018,74.84999847
30/07/2018,75.26999664
31/07/2018,75.09999847
01/08/2018,74.25
02/08/2018,73.73999786
03/08/2018,73.73000336
06/08/2018,74.45999908
07/08/2018,74.90000153
08/08/2018,74.86000061
09/08/2018,72.87999725
10/08/2018,73.13999939
13/08/2018,73.08999634
14/08/2018,73.93000031
15/08/2018,72.44000244
16/08/2018,71.51000214
17/08/2018,72.48000336
20/08/2018,72.73999786
21/08/2018,72.94999695
22/08/2018,74.98999786
23/08/2018,74.88999939
24/08/2018,76.40000153
27/08/2018,76.34999847
28/08/2018,76.95999908
29/08/2018,77.41999817
30/08/2018,78
31/08/2018,77.79000092
04/09/2018,79.70999908
05/09/2018,78.05999756
06/09/2018,77.75
07/09/2018,77.08000183
10/09/2018,77.91000366
11/09/2018,79.51999664
12/09/2018,80.11000061
13/09/2018,79.76999664
14/09/2018,78.93000031
17/09/2018,78.88999939
18/09/2018,79.72000122
19/09/2018,79.5
20/09/2018,79.81999969
21/09/2018,80.12000275
24/09/2018,81.48000336
25/09/2018,82.54000092
26/09/2018,82.19000244
27/09/2018,82.41999817
28/09/2018,82.84999847
01/10/2018,82.66999817
02/10/2018,85.37000275
03/10/2018,86.72000122
04/10/2018,86.41999817
05/10/2018,85.11000061
08/10/2018,84.30999756
09/10/2018,85.44000244
10/10/2018,85.16000366
11/10/2018,82.61000061
12/10/2018,81.47000122
15/10/2018,81.91000366
16/10/2018,81.73999786
17/10/2018,81.83999634
18/10/2018,80.33000183
19/10/2018,80.88999939
22/10/2018,80.38999939
23/10/2018,80.12000275
24/10/2018,77.55999756
25/10/2018,77.05000305
26/10/2018,77.91000366
29/10/2018,78.01000214
30/10/2018,77.31999969
31/10/2018,76.88999939
01/11/2018,75.5
02/11/2018,73.48000336
05/11/2018,74.12000275
06/11/2018,73.26999664
07/11/2018,73.52999878
08/11/2018,73.05999756
09/11/2018,70.98000336
12/11/2018,71.86000061
13/11/2018,69.66999817
14/11/2018,67.62000275
15/11/2018,67.40000153
16/11/2018,68.37999725
19/11/2018,67.62000275
20/11/2018,66.95999908
21/11/2018,64.45999908
23/11/2018,62.81000137
26/11/2018,61.09000015
27/11/2018,61.40000153
28/11/2018,61.25999832
29/11/2018,60.36999893
30/11/2018,59.88999939
03/12/2018,58.68999863
04/12/2018,63.56000137
06/12/2018,61.95999908
07/12/2018,63.70999908
10/12/2018,62.31000137
11/12/2018,61.09000015
12/12/2018,61.41999817
13/12/2018,62.02000046
14/12/2018,61.75
17/12/2018,61.18999863
18/12/2018,59.22000122
19/12/2018,58.09999847
20/12/2018,56.74000168
21/12/2018,55.29999924
24/12/2018,54.63999939
26/12/2018,55.27999878
27/12/2018,54.91999817
28/12/2018,53.50999832
31/12/2018,52.27999878
02/01/2019,56.56000137
03/01/2019,56.29000092
04/01/2019,58.29999924
07/01/2019,58.91999817
08/01/2019,58.86000061
09/01/2019,61.68000031
10/01/2019,61.90000153
11/01/2019,62.47000122
14/01/2019,61.02000046
15/01/2019,60.84999847
16/01/2019,61.43000031
17/01/2019,61.54000092
18/01/2019,62.99000168
22/01/2019,63.11999893
23/01/2019,62.29999924
24/01/2019,61.5
25/01/2019,61.90999985
28/01/2019,61.66999817
29/01/2019,61.79000092
30/01/2019,62.63999939
31/01/2019,62.31999969
01/02/2019,61.86999893
04/02/2019,63.63000107
05/02/2019,63.02000046
06/02/2019,62.79999924
07/02/2019,62.90000153
08/02/2019,62.34999847
11/02/2019,62.34000015
12/02/2019,63.31999969
13/02/2019,63.95999908
14/02/2019,64.80999756
15/02/2019,66.40000153
19/02/2019,66.83000183
20/02/2019,67.37000275
21/02/2019,67.31999969
22/02/2019,67.73000336
25/02/2019,67.47000122
26/02/2019,65.72000122
27/02/2019,66.69999695
28/02/2019,66.36000061
01/03/2019,66.01000214
04/03/2019,66.33999634
05/03/2019,66.22000122
06/03/2019,66.16999817
07/03/2019,66.98999786
08/03/2019,66.08000183
11/03/2019,66.77999878
12/03/2019,67.38999939
13/03/2019,67.75
14/03/2019,68.12999725
15/03/2019,67.70999908
18/03/2019,67.69000244
19/03/2019,68.22000122
20/03/2019,68.56999969
21/03/2019,68.69999695
22/03/2019,67.97000122
25/03/2019,67.63999939
26/03/2019,68.22000122
27/03/2019,68.34999847
28/03/2019,68
29/03/2019,68.87999725
01/04/2019,68.34999847
02/04/2019,69.51999664
03/04/2019,69.95999908
04/04/2019,70.01000214
05/04/2019,70.47000122
08/04/2019,71.19000244
09/04/2019,71.33999634
10/04/2019,71.79000092
11/04/2019,71.68000031
12/04/2019,71.86000061
15/04/2019,71.65000153
16/04/2019,71.94000244
17/04/2019,72.26000214
18/04/2019,72.02999878
22/04/2019,74.51000214
23/04/2019,74.73000336
24/04/2019,74.72000122
25/04/2019,75.58999634
26/04/2019,74.41000366
29/04/2019,72.5
30/04/2019,73.19999695
01/05/2019,72.79000092
02/05/2019,72.22000122
03/05/2019,71.54000092
06/05/2019,71.79000092
07/05/2019,71.30999756
08/05/2019,70.80000305
09/05/2019,70.63999939
10/05/2019,71.23000336
13/05/2019,72.56999969
14/05/2019,71.63999939
15/05/2019,72.25
16/05/2019,73.34999847
17/05/2019,73.23000336
20/05/2019,73.38999939
21/05/2019,72.51999664
22/05/2019,72.01999664
23/05/2019,70.73000336
24/05/2019,69.30000305
28/05/2019,70.58000183
29/05/2019,70.08999634
30/05/2019,69.94999695
31/05/2019,66.73000336
03/06/2019,64.44999695
04/06/2019,62.09999847
05/06/2019,62.25999832
06/06/2019,62.41999817
07/06/2019,63.58000183
10/06/2019,64.12999725
11/06/2019,62.86999893
12/06/2019,62.11000061
13/06/2019,62.63999939
14/06/2019,62.56999969
17/06/2019,62.34999847
18/06/2019,62.83000183
19/06/2019,62.52000046
20/06/2019,64.80999756
21/06/2019,65.75
24/06/2019,65.80000305
25/06/2019,65.95999908
26/06/2019,66.86000061
27/06/2019,66.79000092
28/06/2019,66.77999878
01/07/2019,66.5
02/07/2019,65.5
03/07/2019,64
05/07/2019,64.51999664
08/07/2019,65.12999725
09/07/2019,65.01999664
10/07/2019,67.12999725
11/07/2019,67.63999939
12/07/2019,67.26999664
15/07/2019,67.45999908
16/07/2019,67.08000183
17/07/2019,65.27999878
18/07/2019,64.45999908
19/07/2019,63.34000015
22/07/2019,64.01999664
23/07/2019,64.44999695
24/07/2019,64.66000366
25/07/2019,64.23000336
26/07/2019,63.95999908
29/07/2019,63.90999985
30/07/2019,65.04000092
31/07/2019,65.36000061
01/08/2019,65.19000244
02/08/2019,62.93000031
05/08/2019,61.54999924
06/08/2019,60.54000092
07/08/2019,59.18999863
08/08/2019,58.00999832
09/08/2019,59.09999847
12/08/2019,58.86999893
13/08/2019,61.5
14/08/2019,61.08000183
15/08/2019,59.41999817
16/08/2019,59.5
19/08/2019,59.91999817
20/08/2019,60.31999969
21/08/2019,61.40999985
22/08/2019,60.88999939
23/08/2019,60.27999878
26/08/2019,60.16999817
27/08/2019,60.13999939
28/08/2019,61.04999924
29/08/2019,61.18000031
30/08/2019,61.13999939
03/09/2019,59.25
04/09/2019,60.95999908
05/09/2019,62.38999939
06/09/2019,61.88000107
09/09/2019,62.99000168
10/09/2019,63.77000046
11/09/2019,63.25
12/09/2019,61.38999939
13/09/2019,60.79999924
16/09/2019,71
17/09/2019,69.25
18/09/2019,64.98999786
19/09/2019,65.56999969
20/09/2019,65.26999664
23/09/2019,65.31999969
24/09/2019,64.52999878
25/09/2019,62.81000137
26/09/2019,62.91999817
27/09/2019,62.72000122
30/09/2019,62.08000183
01/10/2019,60.75
02/10/2019,59.49000168
03/10/2019,57.99000168
04/10/2019,58.95000076
07/10/2019,59.66999817
08/10/2019,58.93000031
09/10/2019,59.34000015
10/10/2019,59.52999878
11/10/2019,60.68999863
14/10/2019,60.75
15/10/2019,59.68000031
16/10/2019,59.72999954
17/10/2019,60.02999878
18/10/2019,60.27000046
21/10/2019,59.54000092
22/10/2019,60.25999832
23/10/2019,61.29999924
24/10/2019,61.90999985
25/10/2019,62.11000061
28/10/2019,62.34000015
29/10/2019,61.97999954
30/10/2019,61.90999985
31/10/2019,61.02999878
01/11/2019,60.20999908
04/11/2019,62.77999878
05/11/2019,63.16999817
06/11/2019,63.31999969
07/11/2019,62.90000153
08/11/2019,62.68999863
11/11/2019,62.75
12/11/2019,62.84999847
13/11/2019,62.72999954
14/11/2019,63.20000076
15/11/2019,63.63999939
18/11/2019,63.58000183
19/11/2019,62.54999924
20/11/2019,62.79999924
21/11/2019,64.02999878
22/11/2019,64.30000305
25/11/2019,63.79000092
26/11/2019,64.30999756
27/11/2019,64.59999847
29/11/2019,64.04000092
02/12/2019,62.40000153
03/12/2019,61.59000015
04/12/2019,63.52999878
05/12/2019,63.90000153
06/12/2019,64.86000061
09/12/2019,64.5
10/12/2019,64.68000031
11/12/2019,64.25
12/12/2019,64.83999634
13/12/2019,65.77999878
16/12/2019,65.65000153
17/12/2019,66.23000336
18/12/2019,66.41999817
19/12/2019,66.77999878
20/12/2019,66.70999908
23/12/2019,66.59999847
24/12/2019,67.25
26/12/2019,67.94999695
27/12/2019,68.29000092
30/12/2019,68.91000366
31/12/2019,68.37999725
02/01/2020,66.56999969
03/01/2020,69.48000336
06/01/2020,70.72000122
07/01/2020,68.73999786
08/01/2020,71.98999786
09/01/2020,66.08999634
10/01/2020,65.66000366
13/01/2020,65.25
14/01/2020,65.04000092
15/01/2020,64.61000061
16/01/2020,64.95999908
17/01/2020,65.13999939
21/01/2020,66
22/01/2020,64.58999634
23/01/2020,62.77999878
24/01/2020,62.45999908
27/01/2020,60.49000168
28/01/2020,60.11000061
29/01/2020,60.61000061
30/01/2020,59.61000061
31/01/2020,59.52999878
03/02/2020,58.20000076
04/02/2020,55.63999939
05/02/2020,56.47000122
06/02/2020,56.56000137
07/02/2020,55.47000122
10/02/2020,54.70000076
11/02/2020,54.65999985
12/02/2020,56.29999924
13/02/2020,56.83000183
14/02/2020,57.52999878
18/02/2020,57.81999969
19/02/2020,59.40999985
20/02/2020,60.02000046
21/02/2020,59.27000046
24/02/2020,58.11999893
25/02/2020,56.97000122
26/02/2020,55.43999863
27/02/2020,53.43999863
28/02/2020,51.49000168
02/03/2020,50.47999954
03/03/2020,53.86999893
04/03/2020,53.02999878
05/03/2020,52.00999832
06/03/2020,50.43000031
09/03/2020,39.24000168
10/03/2020,38.20999908
11/03/2020,39.61999893
12/03/2020,36.52999878
13/03/2020,35.99000168
16/03/2020,34.54999924
17/03/2020,31.21999931
18/03/2020,29.19000053
19/03/2020,29.37999916
20/03/2020,30.93000031
23/03/2020,27.52000046
24/03/2020,28.63999939
25/03/2020,28.28000069
26/03/2020,27.67000008
27/03/2020,27
30/03/2020,24.25
31/03/2020,23.86000061
01/04/2020,22.76000023
02/04/2020,32.59999847
03/04/2020,35
06/04/2020,34.22999954
07/04/2020,34.18000031
08/04/2020,33.86999893
09/04/2020,36.43000031
13/04/2020,33.22999954
14/04/2020,32.38000107
15/04/2020,30.42000008
16/04/2020,29.01000023
17/04/2020,29
20/04/2020,28.23999977
21/04/2020,27.22999954
22/04/2020,22.45999908
23/04/2020,23.18000031
24/04/2020,22.67000008
27/04/2020,21.90999985
28/04/2020,21.27000046
29/04/2020,23.82999992
30/04/2020,25.80999947
01/05/2020,25.29000092
04/05/2020,28.07999992
05/05/2020,31.69000053
06/05/2020,32.49000168
07/05/2020,31.84000015
08/05/2020,31.12999916
11/05/2020,31.45000076
12/05/2020,30.68000031
13/05/2020,30.54000092
14/05/2020,31.48999977
15/05/2020,32.90000153
18/05/2020,35.72000122
19/05/2020,35.86000061
20/05/2020,36.40000153
21/05/2020,36.97999954
22/05/2020,36.22999954
26/05/2020,36.68000031
27/05/2020,36.18000031
28/05/2020,35.88999939
29/05/2020,35.36000061
01/06/2020,35.31999969
02/06/2020,39.79000092
03/06/2020,40.52999878
04/06/2020,40.09999847
05/06/2020,42.47999954
08/06/2020,43.43000031
09/06/2020,41.43000031
10/06/2020,41.99000168
11/06/2020,41.31000137
12/06/2020,39.43999863
15/06/2020,39.88000107
16/06/2020,41.65999985
17/06/2020,41.45000076
18/06/2020,41.63999939
19/06/2020,42.93000031
22/06/2020,43.16999817
23/06/2020,43.93000031
24/06/2020,42.88999939
25/06/2020,41.63999939
26/06/2020,41.77999878
29/06/2020,41.93999863
30/06/2020,41.61999893
01/07/2020,41.13000107
02/07/2020,43.22000122
06/07/2020,43.70999908
07/07/2020,43.45000076
08/07/2020,43.45999908
09/07/2020,43.5
10/07/2020,43.40999985
13/07/2020,43.33000183
14/07/2020,43.20000076
15/07/2020,43.84000015
16/07/2020,43.81000137
17/07/2020,43.45999908
20/07/2020,43.43000031
21/07/2020,44.88000107
22/07/2020,44.40000153
23/07/2020,44.77000046
24/07/2020,43.90000153
27/07/2020,43.77000046
28/07/2020,43.81999969
29/07/2020,43.93999863
30/07/2020,43.81999969
31/07/2020,43.52000046
03/08/2020,43.25999832
04/08/2020,44.81999969
05/08/2020,46.24000168
06/08/2020,45.70999908
07/08/2020,45.25
10/08/2020,45.25999832
11/08/2020,45.77999878
12/08/2020,45.61999893
13/08/2020,45.58000183
14/08/2020,45.41999817
17/08/2020,45.41999817
18/08/2020,45.54000092
19/08/2020,45.49000168
20/08/2020,45.27000046
21/08/2020,45.11999893
24/08/2020,45.16999817
25/08/2020,46.04000092
26/08/2020,46.09000015
27/08/2020,45.81999969
28/08/2020,45.29000092
31/08/2020,45.09999847
02/09/2020,46.04000092
03/09/2020,44.61000061
04/09/2020,44.54000092
08/09/2020,42.45000076
09/09/2020,41.20000076
10/09/2020,40.95000076
11/09/2020,40.34999847
14/09/2020,40.09000015
15/09/2020,40.81999969
16/09/2020,42.43999863
17/09/2020,43.50999832
18/09/2020,43.81000137
21/09/2020,43.27999878
22/09/2020,42.18999863
23/09/2020,42.63999939
24/09/2020,42.02000046
25/09/2020,42.33000183
28/09/2020,42.61999893
29/09/2020,42.52000046
30/09/2020,40.97000122
01/10/2020,40.95999908
02/10/2020,40.81999969
05/10/2020,41.77999878
06/10/2020,42.84000015
07/10/2020,42.41999817
08/10/2020,43.47000122
09/10/2020,43.56000137
12/10/2020,42.81000137
13/10/2020,42.66999817
14/10/2020,43.43000031
15/10/2020,43.59999847
16/10/2020,43.20000076
19/10/2020,43.22000122
20/10/2020,43.31000137
21/10/2020,43.04000092
22/10/2020,42.79000092
23/10/2020,42.79999924
26/10/2020,41.63000107
27/10/2020,41.47000122
28/10/2020,40.70999908
29/10/2020,39.5
30/10/2020,38.02000046
02/11/2020,37.45999908
03/11/2020,40.43999863
04/11/2020,41.34000015
05/11/2020,41.52000046
06/11/2020,40.77999878
09/11/2020,43.49000168
10/11/2020,44.06999969
11/11/2020,45.31000137
12/11/2020,44.47999954
13/11/2020,43.34000015
16/11/2020,44.68000031
17/11/2020,44.22999954
18/11/2020,44.88000107
19/11/2020,44.58000183
20/11/2020,45.18999863
23/11/2020,46.11999893
24/11/2020,48.02999878
25/11/2020,49.04999924
27/11/2020,49.06999969
30/11/2020,47.95000076
01/12/2020,47.61000061
02/12/2020,48.75
03/12/2020,48.93000031
04/12/2020,49.86000061
07/12/2020,49.43000031
08/12/2020,49
09/12/2020,49.54000092
10/12/2020,51.06999969
11/12/2020,50.74000168
14/12/2020,50.79999924
15/12/2020,50.88000107
16/12/2020,51.20000076
17/12/2020,51.88000107
18/12/2020,52.47000122
21/12/2020,52.34000015
22/12/2020,50.93000031
23/12/2020,51.59000015
24/12/2020,51.75999832
28/12/2020,52.02000046
29/12/2020,51.63000107
30/12/2020,51.52000046
04/01/2021,53.31999969
05/01/2021,53.88000107
06/01/2021,54.72000122
07/01/2021,54.90000153
08/01/2021,56.29999924
11/01/2021,56.27999878
12/01/2021,56.77999878
13/01/2021,57.41999817
14/01/2021,56.54000092
15/01/2021,56.63999939
19/01/2021,56.08000183
20/01/2021,56.61999893
21/01/2021,56.24000168
22/01/2021,56.16999817
25/01/2021,56.02000046
26/01/2021,56.34000015
27/01/2021,56.47999954
28/01/2021,56.59000015
29/01/2021,56.34999847
01/02/2021,55.88000107
02/02/2021,58.04999924
03/02/2021,58.93999863
04/02/2021,59.04999924
05/02/2021,59.79000092
08/02/2021,60.70000076
09/02/2021,61.27000046
10/02/2021,61.68000031
11/02/2021,61.5
12/02/2021,62.83000183
16/02/2021,63.81000137
17/02/2021,64.94999695
18/02/2021,65.48999786
19/02/2021,63.93000031
22/02/2021,65.83999634
23/02/2021,66.79000092
24/02/2021,67.29000092
25/02/2021,67.69999695
26/02/2021,66.87999725
01/03/2021,65.94999695
02/03/2021,64.12999725
03/03/2021,64.69999695
04/03/2021,67.73000336
05/03/2021,69.69000244
08/03/2021,71.36000061
09/03/2021,69.31999969
10/03/2021,68.43000031
11/03/2021,69.83000183
12/03/2021,69.90000153
15/03/2021,70.01999664
16/03/2021,68.95999908
17/03/2021,68.87999725
18/03/2021,68.15000153
19/03/2021,64.90000153
22/03/2021,65.06999969
23/03/2021,64.33999634
24/03/2021,64.55999756
25/03/2021,64.15000153
26/03/2021,64.87999725
29/03/2021,65.44999695
30/03/2021,65.65000153
31/03/2021,64.69000244
01/04/2021,63.59999847
05/04/2021,64.80999756
06/04/2021,64.26999664
07/04/2021,63.52000046
08/04/2021,63.41999817
09/04/2021,63.45999908
12/04/2021,64.30999756
13/04/2021,64.18000031
14/04/2021,66.90000153
15/04/2021,67.02999878
16/04/2021,67.37999725
19/04/2021,67.23000336
20/04/2021,68.08000183
21/04/2021,66.51999664
22/04/2021,65.83999634
23/04/2021,66.30999756
26/04/2021,66.25
27/04/2021,66.80000305
28/04/2021,67.86000061
29/04/2021,68.94999695
30/04/2021,68.31999969
03/05/2021,67.29000092
05/05/2021,69.95999908
06/05/2021,69.37000275
07/05/2021,68.61000061
10/05/2021,70.26000214
11/05/2021,68.75
12/05/2021,69.90000153
13/05/2021,69.01999664
14/05/2021,68.86000061
17/05/2021,69.62999725
18/05/2021,70.23999786
19/05/2021,68.59999847
20/05/2021,67.15000153
21/05/2021,66.94000244
24/05/2021,68.63999939
25/05/2021,68.88999939
26/05/2021,69.16000366
27/05/2021,69.51000214
28/05/2021,69.83000183
01/06/2021,69.62999725
02/06/2021,71.48999786
03/06/2021,71.98000336
04/06/2021,72.16999817
07/06/2021,72.26000214
08/06/2021,72.41000366
09/06/2021,72.87999725
10/06/2021,72.91999817
11/06/2021,73.08000183
14/06/2021,73.63999939
15/06/2021,74.33000183
16/06/2021,74.95999908
17/06/2021,74.48999786
18/06/2021,73.75
21/06/2021,74.94999695
22/06/2021,75.29000092
23/06/2021,76
24/06/2021,75.76999664
25/06/2021,76.20999908
28/06/2021,76.58999634
29/06/2021,75.51000214
30/06/2021,75.59999847
01/07/2021,76.75
02/07/2021,76.43000031
06/07/2021,77.83000183
07/07/2021,75.98999786
08/07/2021,74.38999939
09/07/2021,75.79000092
12/07/2021,75.83999634
13/07/2021,76.61000061
14/07/2021,76.70999908
15/07/2021,74.63999939
16/07/2021,74.06999969
19/07/2021,73.29000092
20/07/2021,69.73000336
21/07/2021,72.36000061
22/07/2021,73.90000153
23/07/2021,74.20999908
26/07/2021,74.83000183
27/07/2021,75.05000305
28/07/2021,75.30999756
29/07/2021,76.13999939
30/07/2021,76.38999939
02/08/2021,75.33000183
03/08/2021,73.52999878
04/08/2021,72.81999969
05/08/2021,71.5
06/08/2021,72.43000031
09/08/2021,70.05999756
10/08/2021,71.23000336
11/08/2021,71.62999725
12/08/2021,71.88999939
13/08/2021,71.38999939
16/08/2021,70.40000153
17/08/2021,70.01000214
18/08/2021,70.04000092
19/08/2021,67.65000153
20/08/2021,66.91999817
23/08/2021,68.91000366
24/08/2021,71.30000305
25/08/2021,72.41000366
26/08/2021,72.12999725
27/08/2021,72.73999786
30/08/2021,73.69999695
31/08/2021,73.48999786
01/09/2021,72.37000275
02/09/2021,73.45999908
03/09/2021,73.69999695
07/09/2021,72.76999664
08/09/2021,72.94999695
09/09/2021,73.19000244
10/09/2021,73.13999939
13/09/2021,73.93000031
14/09/2021,74.26999664
15/09/2021,76.12999725
16/09/2021,75.86000061
17/09/2021,75.77999878
20/09/2021,75.38999939
21/09/2021,75.16999817
22/09/2021,76.26000214
23/09/2021,77.33999634
24/09/2021,78.25
27/09/2021,79.87999725
28/09/2021,80.73999786
29/09/2021,79.41000366
30/09/2021,79.16000366
01/10/2021,79.41000366
04/10/2021,82
05/10/2021,83.11000061
06/10/2021,83.44000244
07/10/2021,82.5
08/10/2021,83.43000031
11/10/2021,84.59999847
12/10/2021,84.23000336
13/10/2021,83.69000244
14/10/2021,84.52999878
15/10/2021,85.09999847
18/10/2021,86.02999878
19/10/2021,85.40000153
20/10/2021,85.88999939
21/10/2021,86.12000275
22/10/2021,85.94000244
25/10/2021,86.72000122
26/10/2021,86.52999878
27/10/2021,86.26999664
28/10/2021,84.56999969
29/10/2021,84.55999756
01/11/2021,85.11000061
02/11/2021,85.22000122
03/11/2021,84.18000031
04/11/2021,84.5
05/11/2021,83.15000153
08/11/2021,83.98999786
09/11/2021,85.13999939
10/11/2021,85.5
11/11/2021,83.43000031
12/11/2021,82.87000275
15/11/2021,82.48999786
16/11/2021,83.13999939
17/11/2021,82.36000061
18/11/2021,81.41999817
19/11/2021,82.23000336
22/11/2021,80.08999634
23/11/2021,82.58999634
24/11/2021,83
26/11/2021,82.55999756
29/11/2021,77
30/11/2021,74.56999969
01/12/2021,72.86000061
02/12/2021,70.70999908
03/12/2021,72.59999847
06/12/2021,73.77999878
07/12/2021,76.26000214
08/12/2021,76.37000275
09/12/2021,76.69999695
10/12/2021,75.69999695
13/12/2021,76.38999939
14/12/2021,75.15000153
15/12/2021,74.56999969
16/12/2021,75.58999634
17/12/2021,74.95999908
20/12/2021,73.06999969
21/12/2021,74.26000214
22/12/2021,75.69000244
23/12/2021,76.98000336
27/12/2021,79.05999756
28/12/2021,79.84999847
29/12/2021,80.16000366
30/12/2021,79.62000275
31/12/2021,79.19999695
03/01/2022,79.27999878
04/01/2022,80.55000305
05/01/2022,81.48999786
06/01/2022,82.83999634
07/01/2022,82.98999786
10/01/2022,82.26999664
11/01/2022,83.97000122
12/01/2022,85.19999695
13/01/2022,85.08999634
14/01/2022,86.5
18/01/2022,88.55000305
19/01/2022,89.16999817
20/01/2022,89.51000214
21/01/2022,88.22000122
24/01/2022,88.87999725
25/01/2022,88.36000061
26/01/2022,90.48000336
27/01/2022,91.04000092
28/01/2022,91.69000244
31/01/2022,91.30000305
01/02/2022,91.29000092
02/02/2022,90.51000214
03/02/2022,91.29000092
04/02/2022,93.69999695
07/02/2022,93.98999786
08/02/2022,93.01000214
09/02/2022,92.05999756
10/02/2022,93.08999634
11/02/2022,95.63999939
14/02/2022,96.77999878
15/02/2022,96.23999786
16/02/2022,96.06999969
17/02/2022,94.51000214
18/02/2022,94.15000153
22/02/2022,99.44000244
23/02/2022,98.69999695
24/02/2022,105.75
25/02/2022,101.9899979
28/02/2022,104.4800034
01/03/2022,100.8499985
02/03/2022,115.0500031
03/03/2022,119.7699966
04/03/2022,118.9700012
07/03/2022,137
08/03/2022,133.1300049
09/03/2022,131.6300049
10/03/2022,118.3300018
11/03/2022,113.8799973
14/03/2022,113.0400009
15/03/2022,106.4599991
16/03/2022,103.6800003
17/03/2022,107.5699997
18/03/2022,109.5699997
21/03/2022,116.7300034
22/03/2022,119.4199982
23/03/2022,122.2900009
24/03/2022,123.6999969
25/03/2022,120.8700027
28/03/2022,120.3099976
29/03/2022,114.7099991
30/03/2022,114.6500015
31/03/2022,109.3600006
01/04/2022,107.6699982
04/04/2022,108.5500031
05/04/2022,109.8499985
06/04/2022,108.6600037
07/04/2022,103.5
08/04/2022,103.25
11/04/2022,103.0899963
12/04/2022,105.5999985
13/04/2022,109
14/04/2022,112.3899994
18/04/2022,114.8199997
19/04/2022,114.0500031
20/04/2022,108.9800034
21/04/2022,109.7900009
22/04/2022,108.7300034
25/04/2022,105.9499969
26/04/2022,106.1500015
27/04/2022,106.3499985
28/04/2022,107.9300003
29/04/2022,109.7699966
02/05/2022,109.3600006
03/05/2022,108.3000031
04/05/2022,111
05/05/2022,113.9899979
06/05/2022,113.5199966
09/05/2022,113.2200012
10/05/2022,106.9100037
11/05/2022,108.2600021
12/05/2022,108.6900024
13/05/2022,111.6900024
16/05/2022,114.7799988
17/05/2022,115.6600037
18/05/2022,114.1299973
19/05/2022,112.2699966
20/05/2022,113.2200012
23/05/2022,114.3600006
24/05/2022,114.6299973
25/05/2022,115.3199997
26/05/2022,118
27/05/2022,119.7300034
31/05/2022,124.1299973
01/06/2022,118.5800018
02/06/2022,118.4400024
03/06/2022,121.4400024
06/06/2022,121.8899994
07/06/2022,121.3799973
08/06/2022,124.4100037
09/06/2022,124.3300018
10/06/2022,124.3300018
13/06/2022,123.6100006
14/06/2022,125.1800003
15/06/2022,121.8499985
16/06/2022,120.2799988
17/06/2022,121.25
21/06/2022,116.25
22/06/2022,114.5699997
23/06/2022,112.6900024
24/06/2022,113.9899979
27/06/2022,116.0400009
28/06/2022,118.2399979
29/06/2022,120.3799973
30/06/2022,116.3300018
01/07/2022,112.4199982
05/07/2022,114.6900024
06/07/2022,105.8000031
07/07/2022,106.3499985
08/07/2022,107.4499969
11/07/2022,107.6600037
12/07/2022,106.5100021
13/07/2022,101.1999969
14/07/2022,100.3700027
15/07/2022,102.6200027
18/07/2022,106.4700012
19/07/2022,107.5999985
20/07/2022,107.4300003
21/07/2022,106.8000031
22/07/2022,105.6800003
25/07/2022,105.3499985
26/07/2022,107.3499985
27/07/2022,107.8000031
28/07/2022,108.9800034
29/07/2022,110.4300003
01/08/2022,104.3700027
02/08/2022,102.4100037
03/08/2022,102.3700027
04/08/2022,97.62999725
05/08/2022,96.40000153
08/08/2022,96.73000336
09/08/2022,98.38999939
10/08/2022,97.98000336
11/08/2022,100.1600037
12/08/2022,100.3499985
15/08/2022,98.04000092
16/08/2022,95.94999695
17/08/2022,94.45999908
18/08/2022,97.41000366
19/08/2022,97.87000275
22/08/2022,97.25
23/08/2022,100.4499969
24/08/2022,102
25/08/2022,102.4700012
26/08/2022,101.1699982
29/08/2022,105.4800034
30/08/2022,105.3700027
31/08/2022,100.3000031
01/09/2022,95.66000366
02/09/2022,95.31999969
06/09/2022,96.98999786
07/09/2022,93.79000092
08/09/2022,89.83000183
09/09/2022,93.09999847
12/09/2022,95.16999817
13/09/2022,95.51000214
14/09/2022,95.80999756
15/09/2022,94.65000153
16/09/2022,92.63999939
19/09/2022,92.58000183
20/09/2022,93.01999664
21/09/2022,93.51000214
22/09/2022,92.80000305
23/09/2022,90.70999908
